date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 17. August 2023,Alllllllles schiefgelaufen,"Alllllllles schiefgelaufen, was sollte noch schlimmer sein, außerdem seid ihr einfach verrückt, WEIL wenn die Temperatur draußen angenehm ist, ist eure Klimaanlage an, wenn die Temperatur über 28 liegt, ist die Klimaanlage aus. DB-Personal, seid ihr normal???????????????????",1 Bewertung,Bewertet mit 1 von 5 Sternen,Sazvan Nouman,DE,,
Datum der Erfahrung: 15. Mai 2023,Ohne die Unterstützung des Bundes wäre die Dt. Bahn AG schon sowas von pleite ...,"Meine Freundin und ich hatten am Wochenende vom 12.05. bis 15.05.23 eine Bahnfahrt von München nach Venedig und zurück gebucht. Am Abend des 11.05. erhielten wir dann die erfreuliche Nachricht, dass wir am 15.05. voraussichtlich an der österreichisch/deutschen Grenze hängenbleiben würden, da in Deutschland auf Grund des angekündigten Streiks keinerlei Fernverkehr mit der Bahn mehr fahren würde. Also mussten wir uns blitzschnell eine Alternative überlegen, haben am 12.05. und auch am 15.05. die Fahrt München - Innsbruck verfallen lassen und sind mit dem Auto bis Innsbruck (und zurück). Dadurch sind uns natürlich Mehrkosten entstanden (Benzin, Parkgebühren) und auch die Strecke München - Innsbruck mit der Bahn haben wir bezahlt aber nicht genutzt.Der Streik fand dann schließlich doch nicht statt, so dass unsere ursprünglichen Reisepläne hätten durchgeführt werden können. Die Bahn weigert sich daher nun vehement, uns die entstandenen Mehrkosten zu erstatten unter dem Hinweis, die Züge hätten keine Verspätung gehabt. Also sollte man es in Zukunft besser drauf ankommen lassen und sich keine Alternativen zurecht legen, oder was? Natürlich macht es sich die Bahn hier zu einfach, immerhin mussten wir davon ausgehen, dass der angekündigte Streik auch ausgeführt würde, aber so ist das, wenn es keinerlei Konkurrenz gibt. Da kann man sich halt alles erlauben. Und gestützt vom Bund mit unseren Steuergeldern muss man nicht mal wirtschaftlich arbeiten, bzw. nicht mal sicherstellen, dass man den eigentlichen Auftrag der Personenbeförderung tatsächlich erfüllt. Man kann einfach machen, was man will - oder es eben auch lassen. Wäre die Deutsche Bahn als AG auf sich allein gestellt, wär sie schon 10 Mal pleite. Aber finanziell unterstützt vom Bund kann sie weiter ihren Murks praktizieren. Dass jedoch irgendjemand glaubt, durch diese Arbeitsweise würde auch nur eine Person freiwillig das Auto stehenlassen und lieber öffentliche Verkehrsmittel nutzen, halte ich für Wahnvorstellungen. Die Deutsche Bahn - ein Spiegelbild unserer aktuellen Gesellschaft.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Katrin,DE,,
Datum der Erfahrung: 19. August 2023,Also mal ganz im ernst dieses asoziale…,"Also mal ganz im ernst dieses asoziale dre""b""spack bekommt es nicht mal geschissen von A nach B zu fahren ohne eine dicke verspätung wer arbeitet in diesem bumsladen eigentlich, faultiere?",1 Bewertung,Bewertet mit 1 von 5 Sternen,leoanrdo münch,DE,,
Datum der Erfahrung: 13. August 2023,Willkürliche Abbuchungen,"Musste bei genaueremBlick auf mein Konto feststellen, dass DB über die letzten 2 Monate fleißig jede Woche 50€ (statt 1x im monat) abgezogen hat… Wie gewohnt keine Antwort auf Mails an kundenservice und bei anrufen kommt man nicht einmal in die Warteschleife…",1 Bewertung,Bewertet mit 1 von 5 Sternen,Daniel Werner,DE,,
Datum der Erfahrung: 02. September 2023,Einen Bus für 1 Zug als Ersatzverkehr…,Einen Bus für 1 Zug als Ersatzverkehr von Bremen nach Achim. Wen wollt Ihr eigentlich verarschen Deutsche Bahn?,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Dominique Paetz,DE,,
Datum der Erfahrung: 15. August 2023,Alles ist schiefgegangen,Alles ist schiefgegangen. Auf der Fahrt von Jena nach göttingen (Direktverbindung) 20 Minuten verspätung und auf der rückfahrt eine halbe Stunde in Gotha gewartet und in Erfurt noch Mal eine Stunde. Diesen Laden kann man dicht machen. Das nächste Mal wieder Auto.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Hubert Schmidt,DE,,
Datum der Erfahrung: 25. August 2023,Minus 1 stern würde es besser treffen !,"Minus 1 stern würde es besser treffen !Mitte Juli das Deutschland Ticket bestellt! 4 Rufnummern angerufen ohne einen Erfolg zu verzeichnen! 1. mail am 3.8.2023 frage ob meine Bestellung durch gegangen ist ?!? Am 4.8.23 geld eingezogen für nicht erhaltenes Ticket ! Hotline Fehlanzeige ! 2. mail sofortiger Entzug der einzugsermächtigung sowie fristlose Kündigung des Tickets wegen nicht erbrachter Leistung ! Keine Reaktion seitens der DB ! Am 9.8.23 da noch immer keine Reaktion oder Bestätigung der Bestellung gekommen ist, Geld zurück geholt ! Am 11.8.23 wurde anscheinend ein Schreiben vom forderungsmanagement verfasst das ich die Überweisung bis zum 22.8.23 zu zahlen habe! Stempel der Post 18.8.23 , Brief Ankunft in meinem Kasten am 23.8.23 ! Also der Brief von Erstellung bis zum Poststempel benötigt 1 woche, wobei die DB als Großunternehmen selber stempelt! Dementsprechend ging der Brief dann am 21.8.23 tatsächlich zur Post ! Fakt natürlich ist die Frist nicht ein zu halten wenn er erst am 23.8.23 um Kasten ist! Umgehend eine mail gesendet= keine Reaktion !!! Rufnummer die auf dem Schreiben steht angerufen, Fehlanzeige da es eine servicehotline ist und somit leider ins leere läuft ! Mal sehen was als Nächstes kommt ! Gerade bei der Hotline für Beschwerden angerufen, würde Sinn ergeben nur Hilfe hat man dort leider auch nicht zu erwarten 😂😂😂 top Dann warten wir mal auf das nächste was da kommt",9 Bewertungen,Bewertet mit 1 von 5 Sternen,Sascha,DE,,
Datum der Erfahrung: 19. August 2023,Behinderung im deutschen Dienst,......... ......... ......... ......... ......... wenn du als erstes H nimmst als letztes n und dazwischen urensoh setzt dann passt das.Der letzte Rotz nur noch quer Einsteiger und Rotz Koffer unterwegs Lappen die sich wichtig fühlen und nicht Mal den Fahrplan kennen ich empfehle ordentlich vorher zu trinken und viel zu trinken einzupacken den sie werden sehr lange unterwegs sein und man findet nirgends soviel Inkompetenz wir dort aber es sind auch nur Menschen die Rollstuhlfahrern zeigen das selbst laufende Menschen weniger Funktionen am körper tragen als diese Mitarbeiter,1 Bewertung,Bewertet mit 1 von 5 Sternen,Peter Lustig,DE,,
Datum der Erfahrung: 08. August 2023,Ich habe seit 3 Monaten das…,"Ich habe seit 3 Monaten das Deutschlandticket und bin gestern von Friedrichshafen nach Schaffhausen und zurück gefahren.Der Zug der in FN startet, setzte sich ohne Angabe von Gründen 20 Minuten nach Fahrplan in Bewegung, nach Angabe des Zugpersonal wegen fehlendem Zugführer. Durch diese Verspätung war der komplette Plan aus dem Takt. Wir hatten dadurch mehrmalige außerordentliche Halte um Gegenzüge vorbeizulassen. Der Zug endete dann bereits in Singen ,er sollte eigentlich bis Basel laufen. Die beiden Toiletten, eine war gesperrt die zweite wegen extremer Verschmutzung nicht zu benützen.Ein Weiterkommen von Singen war nur mit Schweizer Bahn möglich.Ein Unterschied in Bezug auf Pünktlichkeit und Sauberkeit von 100%!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Thomas Richter,DE,,
Datum der Erfahrung: 22. August 2023,BahnCard-Änderungen ohne Ankündigung,"Da manche Bewertungen zu unterirdisch sind: doch 3 Sterne. Aber dass die Partner-BahnCard dieses Jahr tatsächlich auch für Kunden sang- und klanglos eingestellt wurde, nervt. V. a. da wir es erst mit der Zustellung von nur noch 1 BahnCard mitbekommen haben und es dadurch auch zu spät für die Kündigung noch in diesem Jahr ist...",4 Bewertungen,Bewertet mit 3 von 5 Sternen,Christian M.,DE,,
Datum der Erfahrung: 20. August 2023,"Bei Gott, bitte tut euch das nicht an!","Das nächste Mal kauf ich mir lieber Koks und renn überall hin, als nocheinmal mit nur einem dieser mickrigen Züge zu fahren. Liebe Deutsche Bahn: Wie kann es sein, dass KEIN EIZIGER Zug, sowohl auf unserer Hin- als auch Rückfahrt, pünktlich war???? Auf der Hinfahrt insgesamt 4h Verspätung. Auf der Rückfahrt 2h. Briefe vom Finanzamt sind dafür pünktlich. Typisch Deutschland.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Diana Xxx,DE,,
Datum der Erfahrung: 04. August 2023,Deutschland Ticket doppelt abgebucht…,"Deutschland Ticket doppelt abgebucht seit nunmehr 3 Monaten. DB-ABO Hotline (kostenpflichtig!) schon über 40€ in der Wartschleife vergeudet, nicht einen Mitarbeiter ans Telefon bekommen. Bei der DB Hotline wird man nur ganz freundlich auf den Abo Service verwiesen. 13 Mails geschrieben - alle ohne Antwort. Nie mehr deutsche Bahn. Dann doch lieber Porsche.",1 Bewertung,Bewertet mit 1 von 5 Sternen,maximilian hohenberg,DE,,
Datum der Erfahrung: 18. August 2023,Ich fahre mit der Bahn seit Anfang des…,"Ich fahre mit der Bahn seit Anfang des Jahres und die Bahn hat deutlich mehr Verspätungen als sie Pünktlich ist. Einfach nur unzuverlässig. Was Pünktlichkeit angeht, sollte sich die Deutsche Bahn etwas bei Japan anschauen. Viel extremerer Verkehr und trotzdem pünktlicher als die Deutsche Bahn. Ist mittlerweile nur noch ein schlechter Witz.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Anime Maniac,DE,,
Datum der Erfahrung: 18. August 2023,Inkompetenten idioten nix als…,Inkompetenten idioten nix als Verspätung I  den letzten 2 Tagen besser Kare anschaffen selber fahren  und dan noch die hohen Preise für was damit man verspätet  den nächsten Zug verpast 😡😡😡😡😡😡🖕,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Jason,US,,
Datum der Erfahrung: 14. August 2023,Danke,"Danke, Liebe Deutsche Bahn!Reise aus der Schweiz nach München geplant und schon am Vortag alles am Schweizer Bahnschalter organisiert und alle ""Eventualitäten"" abgeklärt und organisiert. Reise nach München war super mit dem Eurocity aus der Schweiz! Dann wollte ich die Rückreise mit der Deutschen Bahn antreten, was aber schlecht funktio iert, wenn ohne Info plötzlich Züge gestrichen werden, der Rest der Züge mit erheblichen Verspätungen, wegen fehlendem Personal oder sonstigen ""Gründen""nicht ans Ziel führen. Wenn man dann mal einen Zug erwischt, fehlen ""Ausversehen"" ein paar Wagen und man darf sich gepflegt in den Zug pressen. Das Highlight ist aber definitiv, dass Ich heute keine Chance mehr habe, nach Hause in die Schweiz zu kommen und mir die Nacht irgendwo im deutschen Nirgendwo um die Ohren schlagen kann, um mir morgen früh ein neues Ticket zu kaufen, um "" vielleicht"" einen Zug zu erwischen, der mich nach Hause bringt.Danke, war das erste und letzte mal, das ich einen Ausflug mit der db "" geniesse""!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Spectral Fear,CH,,
Datum der Erfahrung: 02. August 2023,Unterirdisch schlecht!,"ICE 108 Zug fährt eine andere Strecke als bei der TicketBuchung angegeben, man wird im Vorfeld nicht darüber informiert, aus einer schnellen Direktverbindung wird eine lange Umsteigeverbindung und dazu wird noch eine Verspätung von mehr als 40 Minuten eingefahren. Der Zug kommt immer wieder zum Halt oder fährt langsam, dadurch schon zwei Anschlussmöglichkeiten weg. Gesamtverspätung von geschätzt zwei Stunden (momentan), kann auch noch länger werden. Verspätetes Personal, Lokführer kommt wg Verspätung seines Zuges nicht pünktlich zur Arbeit. Ein Stern ist noch zu viel! Unterirdisch!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Elke Schneider,DE,,
Datum der Erfahrung: 15. August 2023,Ich fahre  normalerweise   gerne mit…,Ich fahre  normalerweise   gerne mit den Zug Aber heute  könnte   ich  sie......  .  Zuerst  sagen  sie  5 Minuten  Verspätung   und wie die 5 min vorbei   waren  waren  es plötzlich  40 Minuten.        Die hätten  wenigstens  ein taxi zahlen  können    und sich  entschuldigen    aber  nichts . Und  der  Grund  reparatur   am Zug.,3 Bewertungen,Bewertet mit 2 von 5 Sternen,Karoline Biswanger,DE,,
