date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 14. Dezember 2023,Keine Fahrpreisentschädigung trotz mehr als 2-stündiger Verspätung,"Am 03.12. sind wir mit der Bahn von Prag über Cheb/Nürnberg nach Düren gereist. Bereits der erste Zug hatte eine Verspätung von ca. 1 Stunde. Am Ziel sind wir mit über 2-stündiger Verpätung angekommen. Die Bahn lehnt die 50 %-ige Fahrpreiserstattung schriftlich ab,  da die Verspätung nur 3 Minuten betragen habe. Dies ist ein schlechter Witz. Es geht schließlich um 2,5 Stunden. Hier werden gesetzlich verankerte Fahrgastrechte regelrecht mit Füßen getreten.",26 Bewertungen,Bewertet mit 1 von 5 Sternen,Jörg Kraus,DE,,
Datum der Erfahrung: 12. Dezember 2023,Der Zug von Rottweil nach Villingen…,Der Zug von Rottweil nach Villingen (Schwarzw) ist gestern um 6:43 Uhr pünktlich gekommen ist dann nach Trossingen gefahren stand dort ca 15+ min deswegen kam er um 7:27 Uhr statt 7:15 Uhr in Villingen an deswegen kam ich und viele andere viel zu spät zur Schule. Dazu hatte ich gestern noch ein ganz wichtigen Test und zu dem kam ich zu spät und dies hat mir garnicht in die Karten gespielt darum hätte ich wegen Zeit Druck den Test fast verhauen also ein Lob geht raus für diese ständige Verspätung! Dazu noch diese sinnlosen Streiks denn ich meine wenn die Bahnarbeiter unzufrieden sind sollen sie sich was anderes suchen aber net immer rum heulen von wegen zu wenig Geld Urlaub usw…. Und net immer den Schülern und anderen Personen die auf die Arbeit müssen und auf die Bahn angewiesen sind ans bei pissen und streiken also das ist so unnötig!!!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Bonez Optimal,DE,,
Datum der Erfahrung: 11. Dezember 2023,Probleme Bahn soll mal mehr Schutzwände…,"Deutsche Bahn soll mal mehr Schutzwände aufbauen damit keine Leute mehr auf die Gleisen laufen.Von bonn bis mehlem Hat immer  Verspätung und Ausfälle Sollen mal mehr Videokameras in Bahnhöfe hin machen Und richtige raucherzonen machen Es soll kein streik mehr bei den Zügen gebenSicherheitsdienst wäre mal an einigen Bahnhöfen angebracht Und bahnhof in bonn mehlem soll mal höher gemacht werden für Rollstühle,  Kinderwagen",2 Bewertungen,Bewertet mit 2 von 5 Sternen,Richter Maria,DE,,
Datum der Erfahrung: 16. Dezember 2023,Würde am liebsten gar keinen Stern…,"Würde am liebsten gar keinen Stern vergeben. Geht leider nicht! Jedes private Unternehmen, dass so arbeitet, wäre nach einer Woche pleite!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lars Hebenstreit,DE,,
Datum der Erfahrung: 09. Dezember 2023,SStehengelassen wird man von der…,"Stehengelassen wird man von der Deutschen Bahn, im wahrsten Sinne des Wortes. Schienenersatzverkehr wird angekündigt, kommt aber nicht oder eine Stunde zu spät. Die App Auskunft stimmt hinten und vorne nicht. Mindestens einmal im Monat kann man damit rechnen. Aber die DB interessiert sich nicht für ihre Kunden…94% aller Bewertungen sind unterirdisch…man sollte die Arbeitsmoral mal überdenken, statt dauernd zu streiken!",1 Bewertung,Bewertet mit 1 von 5 Sternen,kaddy,DE,,
Datum der Erfahrung: 16. Dezember 2023,Was für ein Armutszeugnis    mal wieder,"Eine Fahrkarte von München nach Aachen gebucht.In Köln    ist dann ALLES zusammen gebrochen. Von 18.10   bis  21.00  Uhr  gewartet auf eine Verbindung nach Aachen HBF .Zum heulen Ich verliere  allmählich den Mut,   mit der DB zu reisen.Und ärgere mich zunehmends über die  NICHT VERDIENTE  BONI !!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Johanna Baltus,DE,,
Datum der Erfahrung: 09. Dezember 2023,Leider wie immer …,"Wieder mal fährt der Zug mit Verspätung los weil wegen halt. Information ist ein kostbares Gut und die DB geht keinesfalls verschwenderisch damit um. Der Zug steht zehn Minuten mit laufendem Motor, offenen Türen und Heizung auf vollen Touren am Bahnsteig und existiert halt vor sich hin. Nachhaltigkeit geht anders. Hätte mich allerdings auch stark gewundert bei der DB. Würde schließlich bedeuten, dass die irgendwas können …",17 Bewertungen,Bewertet mit 1 von 5 Sternen,User,DE,,
Datum der Erfahrung: 08. Dezember 2023,Eigentlich -5 Sterne,"Eigentlich -5 Sterne, kann man aber leider nicht vergeben. Niemals auch nur ein Stern verdient. Unkompetenz vom niedrigsten Posten bis zur höchsten Ebene! Unfreundlichen Personal, welches nicht viel kann (gar nichts um ehrlich zu sein), ständig streikt, weil sie den Hals nicht voll bekommen und immer weniger Stundenwochen fordern. Fahre lieber mit meinem Wagen und jetzt braucht mir keiner mit Klimaschutz zu kommen, wer mit der DB schonmal gefahren ist, der weiß, dass er nie pünktlich ankommen wird!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Hasan D,DE,,
Datum der Erfahrung: 29. Oktober 2023,DB halt,"DB halt, aber positiver Trend! Leider ist die Bahn sehr unzuverlässig, zu spät, fällt aus, Wagenreihung geändert und Bistro geschlossen. Und leider haben wir uns daran gewöhnt. Aber erstens: die anderen sind auch nicht immer besser (hier: unser Flug von DUS wurde kurzfristig annulliert und wir wechselten auf die Bahn) und zweitens: bei den Reklamationen tut sich was!!! Der Trip war unterirdisch, und trotzdem will ich Sterne geben- denn (immerhin) die Erstattung für die Verspätung war über die App einfach zu beantragen und war nach 2 Tagen auf dem Konto! Also, Kopf hoch Bahn, weniger streiken und jeden Tag ein bisschen besser werden, dann wird es noch was mit uns. Daher von Hoffnung getragene (und eigentlich natürlich zu positive) 3 Sterne!! 🌟",3 Bewertungen,Bewertet mit 3 von 5 Sternen,HB,DE,,
Datum der Erfahrung: 12. Dezember 2023,Heute am Essener Hauptbahnhof 20…,"Heute am Essener Hauptbahnhof 20 Minuten Verspätung in Kauf genommen, an Gleis 10 gewartet wie angesagt und der Zug läuft ohne Durchsage an Gleis 11 ein. Viele haben den Zug verpasst. Das geht garnicht!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,B.Perne,DE,,
Datum der Erfahrung: 22. September 2023,"Ich werde nie wieder mit der DB reisen, asoziales Verhalten der DB!!!","Ich habe mit meinem Partner einen Radurlaub in Deutschland gemacht. Die Rückreise reisten wir mit der DB. Leider habe ich aus Versehen kein Fahrradticket gebucht (aber einen Platz im Fahrradabteil reserviert). Fein 163,40 Euro!!!! Der normale Preis für die Mitnahme eines Fahrrads beträgt um 20 Euro. Völlig unverhältnismäßig für einen Fehler bei der Buchung!!!!! Und das gleich zweimal!Ich werde nie wieder mit der DB reisen, asoziales Verhalten der DB!!!",8 Bewertungen,Bewertet mit 1 von 5 Sternen,anton,NL,,
Datum der Erfahrung: 09. September 2023,Ich würde am liebesten 0 Sterne…,"Ich würde am liebesten 0 Sterne vergeben. Aber der 1 Stern ist für den Zugführer in Zug 3 an diesem Tag.Fahrt war am 09.09.23 von St. Peter-Ording nach Montabaur.Der 2. Zug von Büsum nach Kiel wurde ersatzlos gestrichen ohne mich über die App zu informieren. Durch Zufall selbst bemerkt und mit der Dame am Servicetelefon nach neuer Verbindung gesucht. Also Zug von St.Peter-Ording nach Büsum und nach Umstieg nach Hamburg genommen. Von Hbg. sollte es weiter gehen nach Ffm./Main. Unterwegs schon Verspätung; dann angeglich an Waggon 7 eine Bremse defekt; in Wuppertal wurde man informiert das plötzlich eine Baustelle auf der Verbindung ist und der Zug umgeleitet wird; Info: Verspätung ca. 20 Min.; nach 5 Min. wurden wir informiert das ca. 60 Min. Verspätung; Zug in Ffm. konnte ich nicht mehr erreichen; da durch Umleitung in Köln angehalten wurde bin ich dort ausgestiegen; 1 1/2 Std. auf Verbindung nach Montabaur gewartet. Letztendlich bin ich mit ca. 75-80 Min. Verspätung dort eingetroffen. Beschwerde und Erstattung eingereicht. am 07.11. habe ich Info erhalten, dass mein Zug nur 2 Min. Verspätung ja hatte und keine Erstattung für Fahrtkosten, Sitzplatzreservierung und Reservierung für das Fahrrad (hatte ich nicht gebucht und auch kein Fahrrad dabei) erfolgt!??!?!?!Angerufen und gefragt was das soll. Antwort: Es handelt sich hier um eine autom. Prüfung und Sie würden jetzt meine Beschwerde nochmals telef. aufnehmen. Am 18.12. (nach über 3 Monaten) nochmals nachgehört und hatte eine sehr unfreundliche Mitarbeiterin am Telefon die mir sagte: Sie müssen warten - es ist in Bearbeitung.Wenn es geht, werde ich in Zukunft auf die Bahn verzichten. Ich war übrigens an diesem Tag seit 08:30 Uhr bis Abends nach 19 Uhr mit der Bahn unterwegs.",1 Bewertung,Bewertet mit 1 von 5 Sternen,A. Hemmerich,DE,,
Datum der Erfahrung: 10. Dezember 2023,Ich bin enttäuscht!,"Ich bin enttäuscht!Da bezahlt man so viel Geld für die Tickets und kommt dennoch nicht pünktlich. Extra einen Zug früher genommen… jedes Mal mindestens 20 Minuten Verspätung. So eine Frechheit, dabei noch so viel zu verlangen. Der Anschlusszug hat nicht gewartet, mussten 2h auf den nächsten warten.. saßen dann 15 Minuten im Zug auf den wir warten mussten. Dieser stand dann 15 Minuten und wartete auf den späteren Zug aus dessen Richtung wir zwei Stunden zuvor kamen. Eine Frechheit, dass bei manchen Zügen gewartet wird und bei manchen nicht. Unpünktlich, Unzuverlässig, Teuer.Werde bei wichtigen Terminen lieber mit dem Auto fahren, da komme ich wenigstens PÜNKTLICH!",1 Bewertung,Bewertet mit 2 von 5 Sternen,Isabella Baecker,DE,,
Datum der Erfahrung: 03. Dezember 2023,Einfach nur ein Witz!!,"Jeder Unternehmer wäre längst Pleite!!! Unmotivierte Mitarbeiter, verspätete Züge oder gar Ausfälle. Aber mit Streik drohen. Ist wahrscheinlich einfach sich von Staatsgeldern zu bedienen, welche die Steuerzahler aufbringen und nicht haftbar gemacht zu werden. Anschlüsse werden nicht erreicht weil es keinen ""Service"" gibt . Mitarbeiter lassen sich in den Zügen gar nicht erst sehen . Es ist einfach beschämend",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Lena Ehrentraut,DE,,
Datum der Erfahrung: 04. Dezember 2023,Lügner,"Laut App Bahn hat Verspätung, tatsächlich kommt die bahn einfach nicht, Anzeige zeigt nichts an, Ansage auch nichts. Nächste Bahn, laut App Verspätung aber fährt, mit Hinweis kurzfristiger Personalausfall, Ansage sagt aber es gibt eine oberleitungsstörung, Anzeige jedoch sagt fährt mit 20 min Verspätung, tatsächlich kam natürlich keine Bahn. 3. Versuch, mittlerweile 30 min gefroren, und siehe da Bahn kommt, mit Verspätung, und fährt ohne Probleme die mit oberleitungsstörung nicht befahrbare Strecke! Verarschen könnt ihr euch alleine. Diese Begründungen warum wir in 80% der Fälle einfach mal gar nichts fahrt, werden doch gewürfelt",37 Bewertungen,Bewertet mit 1 von 5 Sternen,FU,DE,,
Datum der Erfahrung: 05. Dezember 2023,Nach vielen Jahren mal wieder mit der…,"Nach vielen Jahren mal wieder mit der Bahn gefahren.Nie wieder!  Mußte von Mannheim nach Stuttgart  und wollte mir vor Ort die entsprechende Fahrkarte im Reisecenter kaufen, ich war 45 Minuten vor der Abfahrt des Zuges am Bahnhof. Im Reisecenter von 8 Serviceplätzen nur 1x besetzt, jede Menge Leute vor mir und Aufruf nach Nummernvergabe mit dem Ergebnis, das ich meinen geplanten Zug sausen lassen mußte, weil ich keine Fahrkarte hatte. Die Antwort des arroganten, motivationslosen Mitarbeiter war schlicht und ergreifend die, dann muss ich halt den nächsten Zug nehmen. Kundenservice und Kundenfreundlichkeit scheinen bei der Bahn ein Fremdwort zu sein. In Zukunft werde ich wieder mein Auto nehmen. Deutsche Bahn, Nein Danke.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Dieter Duda,DE,,
Datum der Erfahrung: 09. Dezember 2023,In Zukunft nur noch Flixtrain....,"Wollte ein Ticket in die Heimat über Weihnachten buchen. Da der Zu hohe Auslastung erwartet, dachte ich, es sei ganz sinnvoll einen Sitzplatz zu reservieren. Wer kann den auch ahnen, dass es einem so großen Unternehmen unmöglich ist, einen effektiven Buchungsservice anzubieten: statt Sitzplätze auszugrauen, die während meiner Reisezeit  in Teilabschnitten nicht verfügbar sind, wurden diese als verfügbar angezeigt. Hab eine halbe Stunde versucht, einen Sitzplatz zu finden, der tatsächlich frei ist. Am Ende hat dann das Buchungssystem gesponnen und hat meinen Vorgang abgebrochen. Also die App neu gestartet, Reise erneut ausgewählt und den gleichen Sitzplatz angefragt. Wer hätte das gedacht: er war nicht mehr verfügbar. Also erneut das Spiel... Hab jetzt eine gute Dreiviertelstunde gebraucht, nur weil irgendwelche Manager meinen, das Geld aus Ticketpreiserhöhungen in die eigene Tasche stecken zu müssen, statt dahin, wo es gebraucht wird (IT-Support). Kleiner Tipp: Vielleicht könnte man die Umsätze auch durch Nachfragesteigerungen erhöhen, statt nur durch die Preise. Aber was rede ich da, dafür müsste dem Vorstand ja etwas an Kundenservice liegen....",1 Bewertung,Bewertet mit 1 von 5 Sternen,xx,DE,,
Datum der Erfahrung: 01. Dezember 2023,Braucht länger als einen Flug...,"Sogar ein Stern ist für die Deutsche Bahn zuviel. Als ob sich Deutschlad im Süden befinden würde, bricht das größte Chaos aus, sobald es den ersten Schnee gibt. Keine Durchsagen Informationen, Mitarbeiter selbst unmotiviert. Die Klimaaktivisten sollten sich an erster Stelle an Deutsche Bahn wenden und anstatt die Autofahrer zu beschimpfen, ihre Aktivitäten hierauf verstärken.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Sevgi Yayla,DE,,
Datum der Erfahrung: 04. Dezember 2023,Saftladen,"Saftladen. Die DB sollte endlich die Oberleitungen und Strecken, damit die S-Bahn auch, vor allem in Bayern im Winter, problemlos durchkommt, anständig sanieren!!! Jetzt sieht man, dass dieses marode System für einen harten Wintereinbruch nicht mehr gerüstet ist.",12 Bewertungen,Bewertet mit 1 von 5 Sternen,Vroni,DE,,
Datum der Erfahrung: 11. Dezember 2023,VERTRAUEN VOLLSTÄNDIG VERSPIELT,"Es ist nicht zu glauben:   Ein Gruppe von Schülern aus dem Münsterland muss am sehr frühen Morgen in Düsseldorf am Flughafen sein.  Laut Fahrplan wäre die Fahrt mit der Bahn möglichl. Theoretisch. Die Erfahrungen mit der Bahn  führen aber dazu, dass die Eltern einen Bus chartern. Sicher ist sicher. Selbst wenn die Bahn es  ernsthaft versuchen würde,  Vertrauen neu  aufzubauen , das wird lange dauern.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Klaus Buddemeier,DE,,
Datum der Erfahrung: 09. Dezember 2023,Habe noch NIE sowas schlimmes wie die…,"Habe noch NIE sowas schlimmes wie die DB gesehen. Die bekommen NICHTS auf die Reihe. Jeden Tag mehrere Fahrtausfälle. Kein Personal, jeden Tag spielen komischerweise Kinder auf den Gleisen. Einfach NUR Schrott",7 Bewertungen,Bewertet mit 1 von 5 Sternen,Ibrahim Uzun,DE,,
Datum der Erfahrung: 12. Dezember 2023,Bahn wie immer unpünktlich,Bahn wie immer unpünktlich. Man bekommt dadurch den Abschlusszug nicht und muss lange auf die nächste Verbindung warten. ICE fahren das reinste Abenteuer. Einfach entsetzlich!!,8 Bewertungen,Bewertet mit 1 von 5 Sternen,Beckmann,DE,,
Datum der Erfahrung: 27. November 2023,HVV und HOCHBAHN (Deutsche Bahn) Sie sind Diebe.,"HVV und HOCHBAHN (Deutsche Bahn) Sie sind Diebe und Betrüger, obwohl ich 10 Mal persönlich 20 Mal telefonisch und 10 Mal E-Mails geschrieben und mit dem blöde Schwein Mitarbeiter gesprochen habe, versuchen diese inkompetenten Idioten, nicht autorisierte Beträge von Kundenkonten abzubuchen, Wenn euch nicht aufpasst, dann sie verlieren sein Recht. Ich habe mein Recht ernsthaft verteidigt. Seien Sie wachsam, sobald mehr Betrag von Ihrem Konto abgebucht wird/wurden, reagieren Sie schnell und Lastschrift zurückgeben.keine Angst und machen Sie sich keine Sorgen. Ich werde zeitnah HVV und HOCHBAHN  vor Gericht bringen und diese Dummköpfe werden alle Anwalts- und Gerichtsgebühren bezahlen müssen.",18 Bewertungen,Bewertet mit 1 von 5 Sternen,CBM Technical,DE,,
Datum der Erfahrung: 01. Dezember 2023,Über die nicht vorhandene Pünktlichkeit…,"Über die nicht vorhandene Pünktlichkeit der DB zu schreiben, kann man sich sparen. Wäre das freundliche Personal nicht,  wäre selbst ein Stern maßlos überbewertet. Der Kunde ist für das mittlere Management wohl nur ein lästiges Übel. Ein Unternehmen,  welches im gesamten Jahr von seinen Feinden ( Frühling, Sommer, Herbst und Winter) bedroht die wird, hat halt seine Kunden aus den Augen.  Dabei wollen wir doch nur pünktlich von A nach B, vielleicht noch in unserem leider nicht angefangenen Waggon, auf unserem reservierten Platz sitzen. Ist das für die unverschämten Preise (Ausnahme das Deutschlandticket), die die DB sich fragt, eigentlich zu viel erwartet?",1 Bewertung,Bewertet mit 1 von 5 Sternen,Dieter Hubrich,DE,,
Datum der Erfahrung: 30. November 2023,Man kann Bahnkarten und Deutschland…,Man kann Bahnkarten und Deutschland Tickets bewusst nicht über die App kündigen. Man muss eine Email schreiben die auch noch 8 Tagen noch nicht beantwortet wurde. Mein Abonnement wurde also verlängert.Hier wird gegen geltendes Recht der DSGVO verstoßen und ich ermutige jeden die Verbraucherzentrale über diese Dreistigkeit zu informieren und ggf eine Sammelklage zu erstellen.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Lauterbach,DE,,
Datum der Erfahrung: 07. Dezember 2023,10 min gefahren Zack 10 min Verspätung…,10 min gefahren Zack 10 min Verspätung gäbe es einen freien Markt für Zugverbindungen dann hätten die Leute echt zu rotieren damit sich in den Mist überhaupt wer setzt,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Bubgar,DE,,
Datum der Erfahrung: 04. Dezember 2023,Freudiges Erstaunen!,"In der letzten Woche startete ich eine Reise nach Thüringen u.a. Geschäftlich.Ja es gab Verspätungen, doch unmotivierte Mitarbeiter traf ich nicht an, im Gegenteil. Alle sehr hilfsbereit und zuvorkommend. Danke.Da ich am Ankunftsort mit 2 Stunden Verspätung ankam (somit kam ich verspätet zu einer Veranstaltung, etwas blöd gelaufen), stellte ich am letzten Samstag über die App einen Antrag auf Erstattung, wegen Verspätung.Mein Erstaunen war groß, kommenden Montag schon, wurde mir die Erstattung genehmigt und auf mein Konto überwiesen!!! HERZLICHEN DANK liebe DB!!!Ich fahre gerne und wieder mit Euch :-)), auch wird die DB von mir zu den Flughäfen genutzt und ich hatte noch nie eine Verspätung, wo ich den Flieger verpasst habe.Mit wohlwollenden GrüßenChristine Heller",4 Bewertungen,Bewertet mit 5 von 5 Sternen,cosmichealing,DE,,
Datum der Erfahrung: 07. Dezember 2023,"Liebe Bahn, fliegt mal nach Japan und lernt, wie man das macht!","Wegen Streik fiel meine Zugverbindung am 07.12.15.54 von Paris nach Stuttgart aus.Der Zug, der 17.10 fahren sollte, hatte 20 Minuten Verspätung, da der Lokführer nicht rechtzeitig da war.Im Waschbecken der Bordtoilette steht eine gelbe Brühe bis fast zum Rand.Im Bordbistrot wollte man mir zunächst kein Glas zum Bier geben, da man Probleme mit der Spülmaschine habe.Nie wieder!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,michael schaab,DE,,
Datum der Erfahrung: 26. November 2023,Ich würde am liebsten keinen Punkt…,"Ich würde am liebsten keinen Punkt vergeben.Fahrt von Wien nach München. In Wien bereits eine Stunde Verspätung, Zug dann völlig überfüllt, trotz erster Klasse inkl. Reservierung Platz besetzt. Auf der Fahrt dann Weichenstörung, sodass wir retour fahren mussten. Außerplanmäßiger Halt in Passau wegen Überfüllung.Das Boardpersonal auf der österreichischen Seite hat dafür einen Orden verdient. Sehr freundlich und ruhig, trotz katastrophaler Zustände.Offensichtlich befinden wir uns hier nicht in einer Industrienation, sondern weit abgeschlagen.Das war einmalige Erfahrung- nie wieder im Leben!",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Andrea ,DE,,
Datum der Erfahrung: 24. November 2023,"Ständig Zugausfälle,wegen plötzlicher…","Ständig Zugausfälle,wegen plötzlicher Krankmeldung,verspätet aufgrund zu vielen Fahrgästen und dadurch mehr benötigte Zeit beim ein und aussteigen.Warum nicht einfach mehr Waggons.Zustände wie in Indien.Menschen mit Rollstuhl mitten in der verstopften Bahn,weil kein dafür vorgeseheneg Platz erreichbar.Fahrgäste kennen dich im Preisgefüge besser aus als das Bahnpersonal.Alles einfach unterirdisch schlecht .",2 Bewertungen,Bewertet mit 1 von 5 Sternen,S. F.,DE,,
Datum der Erfahrung: 09. Dezember 2023,NIE WIEDER MIT DEUTSCHE BAHN REISEN,"NIE WIEDER MIT DEUTSCHE BAHN REISEN! Mußte 09.12.2023 von Hamburg zurück nach Essen Reisen. Eis ist ausgefallen, mußte mir Mot Taxi nehmen. Statt 2 Uhr war um 5 Uhr Zuhause und immer wieder das gleiche. Wie oft noch? Das ist nicht mehr normal, jedesmal ist immer was passiert. Versteht ihr nicht das die Leute zahlen dafür das Geld? Die fahren nicht um sonst, und verschwinden noch sein Zeit dazu und seine nerven! Viele haben auch was wichtiges zu erledigen, viele sind beruflich unterwegs usw.... WER WILL STRESS HABEN UND ERST NACH 2 TAGEN ZU ZIELPUNKT ANKOMMEN ICH EMPFEHLE EUCH DANN DEUTSCHE BAHN",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Oksana Popal,DE,,
Datum der Erfahrung: 05. Dezember 2023,Mir fehlen die Worte,"Mir fehlen die Worte, ich pendle morgens und abends von Pirmasens nach Kaiserslautern, ständig abgerufene Geschichten: Streckenreparatur „kaputter Zug“ Verspätungen warum. Diejenigen von uns, die mit der Bahn oder dem Bus reisen, bezahlen ein Ticket, vielleicht arbeiten sie oder wollen irgendwohin, aber dadurch müssen wir dadurch Tage verlieren",1 Bewertung,Bewertet mit 1 von 5 Sternen,Andrey Bogdan,DE,,
