date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 24. August 2023,Kaum ein Tag verläuft Planmäßig- unfassbar,"Da es tatsächlich die Momente gab, wo etwas reibungslos geklappt hat, ist dieses Unternehmen für mich kein Totalausfall - daher 2 Sterne Ergänzung:Man sagt ja permanentes Versagen ist auch eine Form von Zuverlässigkeit- in diesem Fall punktet die Bahn - selbst 2 Sterne sind zu viel, daher Abwertung.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Mathias Huskobla,DE,,
Datum der Erfahrung: 22. August 2023,So viel Zeit wie bei der Deutschen Bahn…,"So viel Zeit wie bei der Deutschen Bahn wird einem selten im Leben gestohlen - Züge fallen regelmäßig aus oder haben enorme Verspätung. Das Personal ist meist unfreundlich. Entschädigungen sind ein Witz, wenn überhaupt vorhanden. Jeglicher Kontakt, jedes Vorhaben gestaltet sich als unaushaltbar Kompliziert. Die Wut erzeugende klimaneutrale Alternative in meinem Leben. Manchmal vermisse ich mein auto",1 Bewertung,Bewertet mit 1 von 5 Sternen,Agathe Riener,DE,,
Datum der Erfahrung: 30. August 2023,Eine Kurzreise beide Richtungen geändert durch die DB,"Ende Juli buchte ich unter der o. g. Auftragsnummer eine Reise von Essen nach Frankfurt und zurück.1.	Vor ca. 2 Wochen änderte das Unternehmen ohne Grundangabe meine Reisepläne. Die von mir heute gebuchte Rückreise am 10.9. dauert nunmehr eine Stunde länger, beinhaltet zusätzlich ein zweimaliges Umsteigen und führte zu einer Mehrbelastung von 5,90 für eine Platzkarte im bereits jetzt mit hoher Auslastung definierten (neuen) Zug. Klar, die hohe Auslastung kommt von der Annullierung des Sprinterzuges den ich ursprünglich gebucht hatte, die kostenpflichtige Platzreservierung in der ersten Klasse, die ihr Unternehmen jetzt zur Steigerung des Bahnverkehrs eingeführt hat, wäre beim Sprinter vermutlich nicht notwendig gewesen.2.	Heute erreicht mich für die Hinfahrt die Nachricht, dass die Abfahrt des Zuges sich um 20 Minuten nach vorne schiebt, ebenfalls ohne eine Begründung. Die DB greift mal eben in meine private Terminplanung ein. Die mit ca. 25% angegebenen Verspätungen im Fernverkehr sind hier noch nicht einmal eingerechnet aber die habe ich ja auch beim nicht schienengebundenen Autoverkehr. Bei letzterem kann ich aber selbst meine Abfahrzeit festlegen und bei Bedarfsgründen ändern- bei der DB wird einfach diktatorisch ohne Grundangabe gehandelt. Storniere ich und steige auf das bewährte Auto um so fallen Kosten für mich an.",7 Bewertungen,Bewertet mit 2 von 5 Sternen,HU H,DE,,
Datum der Erfahrung: 24. August 2023,... ICE201 in Köln - natürlich mit Verspätung,"... und wieder ICE201 in Köln Richtung Flughafen Ffm. 40Minuten Verspätung und mein Anschluß ist auch weg. Danke liebe Bahn für eure stetigen Verspätungen (egal mit welcher Begründung, die wiederholen sich ohnehin alle paar Tage). Hauptsache der Fahrpreis wird wieder nach oben angepasst- wenigstens das kommt ohne Verspätung.",31 Bewertungen,Bewertet mit 1 von 5 Sternen,Thorsten Schmidt,DE,,
Datum der Erfahrung: 08. Februar 2023,Unerträglich …,"Unerträglich …in meiner Vergangenheit musste ich mehrmals gebrauch vom Nahverkehr (Bus, Bahn etc.) machen.Mehrmals wurde ich wöchentlich von ""überraschenden“ Verspätungen geplagt, welche die Anfahrt zur Uni, Arbeit o.ä verschlimmern.In NRW ist das Aufkommen von Verspätungen besonders ausgeprägt.Zum Schluss habe ich mich entschieden, die Bahn zu meiden und auf das persönliche Fahrzeug umzusteigenoder um Zeit zu sparen ein Taxi zu nehmen.Nach einzelnen weiteren Versuchen, hat die DB es bis heute nicht geschafft, diesen Ruf zu korrigieren.",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Tim,TR,,
Datum der Erfahrung: 31. August 2023,Ein Stern ist noch zuviel,"Ein Stern ist noch zuviel, ging um Auskunft,von Mannheim-Frankfurt Airport. Mitarbeiterin meinte, dass wegen Baustelle Niederrad gesperrt  wurde. So dass weder die S8 noch die S9 Airport anfährt. Müsste dann über Mainz zum Airport Frankfurt fahren. Habe dies auch getan, in Frankfurt angekommen. Gleich zur Info und Nachgefragt, hier fährt der RE70 wie gewohnt über Niederrad. Ohne Sperrung, so dass die Mitarbeiter in Mannheim an Unfähigkeit nicht zu überbieten sind.",39 Bewertungen,Bewertet mit 1 von 5 Sternen,Andreas,DE,,
Datum der Erfahrung: 21. August 2023,Würde gerne null Sterne geben,"Würde gerne null Sterne geben, ihr seid der größte Idioten Vereint den es gibt, Unzuverlässig af. Junge schämt euch was für diese Preise dafür das man den ganzen Tag ohne Klimaanlage im Sommer fährt. Ich hasse euch so unfassbar. Jede andere Organisation ( Ob Flixbus oder Flugzeug) Kriegt es geschissen ihr kriegt absolut nix geschissen, euer Personal besteht aus Menschlichem abschaum der dumm wie Brot ist und null behilflich ist. Ich wünsche euch allen das schlimmste im Leben",1 Bewertung,Bewertet mit 1 von 5 Sternen,Gandalf Richard,DE,,
Datum der Erfahrung: 03. September 2023,"Irgendwann wird es bestimmt besser, aber die Tage werde ich bestimmt nicht mehr sehen",Einfach nur ein lächerliches Unternehmen! Bitte nehmen Sie das ‘Deutsche’ aus dem Namen; das schadet dem verbleibenden Ansehen Deutschlands!,5 Bewertungen,Bewertet mit 1 von 5 Sternen,HB,DE,,
Datum der Erfahrung: 29. August 2023,"Das allerletzte, schlechtester Service aller Zeiten","Wir wollten zu einer Beerdigung fahren, meine Tochter und ich. Da meine Tochter in NRW studiert, hat sie nur ein Anschlussticket für den ICE gekauft. Leider sind in ihrer Heimatstadt alle Oberleitungen im Eimer und der angekündigte SEV taucht einfach nicht auf. Ihr ICE Ticket bekommt sie vermutlich nicht zurück erstattet, denn der Zug wäre pünktlich gefahren und eine weitere Reservierung hatte sie ja nicht. Also, ihr Pech. Ganz ehrlich, die Bahn ist das allerletzte und wer die Chance hat, drauf zu verzichten, sollte das unbedingt tun. Oder ein Ticket 1. Klasse buchen, dann kriecht man dem Kunden nämlich in den Hintern. Ganz davon abgesehen, dass die Fahrt zur Beerdigung ihres Opas für meine Tochter ins Wasser fällt, obwohl wir rechtzeitig geplant und gebucht haben.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Jessica Weinig-Bach,DE,,
Datum der Erfahrung: 22. August 2023,Die deutsche Bahn ist die größte…,Die deutsche Bahn ist die größte Frechheit die es in Deutschland gibt.Dass dieses Unternehmen eine Monopolstellung in Deutschland genießt ist die größte Schande für die deutsche Wirtschaft die man sich nur vorstellen kann. Aus unerfindlichen Gründen so schlechte Arbeit zu leisten ist nicht zu akzeptieren. Aus unerfindlichen Gründen so viele unzufriedene Kunden zu hinterlassen ist nicht zu akzeptieren. Aus unerfindlichen Gründen Menschenleben in Gefahr zu bringen (wie viele Züge blieben dieses Jahr ohne Klimaanlage einfach liegen?) ist NICHT ZU AKZEPTIEREN!!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Mike Limmeroth,DE,,
Datum der Erfahrung: 04. September 2023,Unzuverlässig,"Nur Verspätungen, teilweise hat man das Gefühl das schon Ausreden genutzt werden. Von ein auf die andere Minute ist es ein anderer Grund für die Verspätung..",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lena Heuer,DE,,
Datum der Erfahrung: 02. September 2023,unverlässlich wie eh und je,"Das einzige verlässliche an der bahn ist ihre unverlässlichkeit. We plant mit der bahn zu reisen, sollte mindestens 2 stunden für die verspätung einplanen.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Nadine Buhl,DE,,
Datum der Erfahrung: 27. August 2023,"Abzocke, inkompetent, unzuverlässig","Deutschlandticket doppelt abgebucht und statt im Rahmen der Gesetze das unrechtmäßig eingezogene Geld zu erstatten, setzt man auf Ignoranz.Wirklich armselig, dass ein so großer Konzern es nötig hat, das für sein  Geld hart arbeitende Volk dermaßen abzuzocken wo alles teurer ist.Aber mit deren gewissen Monopolstellung ist man denen leider ausgeliefer, wenn man kein Auto hat.Hauptsache die Preise steigen parallel zu den inakzeptablen Verspätungszeiten und der Unfreundlichkeit der Mitarbeiter (vorallem die Schaffner/Kontrolleure und DB-Sicherheitsmitarbeiter), während das marode Schienennetz vor sich hin rostet.Und das soll wirklich Deutschlands angepriesene grüne tolle Zukunft sein? Denke lieber über einen Autokauf nach als an die Bahn.",8 Bewertungen,Bewertet mit 1 von 5 Sternen,C. W.,DE,,
Datum der Erfahrung: 01. September 2023,Bitte bucht euch nicht das 49 Euro…,"Bitte bucht euch nicht das 49 Euro Ticket ! Es ist so ein Knebel Abo. Man kommt nicht raus und wird nur mit automatischen Antworten abgewürgt. Ich habe für mich und meinen Mann vor 3 Monaten ein Ticket gekauft. Beim ersten Mal konnte man es gar nicht kündigen und musste sich per Mail melden. Beim zweiten Mal habe ich eine automatische Antwort bekommen, womit ich nichts anfangen konnte. Es hat mich 0,0 weitergebracht. Ich verstehe generell nicht wieso einem das so schwer gemacht wird ! Bucht euch lieber ein einmaliges Ticket oder fahrt mit dem Auto. Es lohnt sich nicht ! In meinen Augen eine ziemlich fiese Masche jemand Geld abzuziehen. DB ist nicht in der Lage einen menschlichen Mitarbeiter dafür telefonisch bereitzustellen. Schickt immer wieder nur irgendwelche  automatischen Antworten raus. Ich ärgere mich so. Man hat sich ja für so ein Ticket entschieden um etwas zu sparen. Bisher hat es mir nur deutlich mehr Geld gekostet und ganz viel nerven !",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Gentiana Thaqi,DE,,
Datum der Erfahrung: 25. August 2023,Arbeitet mal,"Ich zahle 80 Euro im Monat dafür, dass ich regelmäßig 2h nach Hause brauche obwohl der Fahrtweg 30min ist. Es macht überhaupt keinen Spaß zwei mal in Folge, aufgrund von kleinen Verspätungen, meine Anschlussverbindung zu verpassen und auf die nächste zu warten. Oder 40min laufen zu müssen, weil der nächste Zug einfach ausfällt. Außerdem ist es sehr ungeil vom heftig unfreundlichen Bahnpersonal am Einstieg gehindert zu werden. Die Türen verschlossen und der Bahnfahrer steht vor dem Zug und raucht ganz entspannt, aber ohne mir oder anderen Fahrgästen, die Tür zu öffnen. Ich frage mich nun nicht mehr wo diese kleinen Verspätungen, ihren Ursprung haben. Es ist ein Verbrechen was ihr jeden Tag abliefert. Ich wünsche einen unschönen Tag.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lukas,DE,,
Datum der Erfahrung: 19. August 2023,1 Stern,"1 Stern, weil weniger nicht geht. Wir sind Richtung München und zurück gefahren, beide Male ohne Klimaanlage bei 30 Grad- wobei wir auf der Rückfahrt unser Zugabteil wie auch die dort reservierten Plätze nicht fanden, weil diese kurzfristig abgekappt wurden (die Info kam nur von Mitfahrenden). Kein Zug kam pünktlich und 2 Ersatzzüge sind ausgefallen sowie die darauffolgenden Züge. Wir haben uns gefühlt wie im tiefsten Slum keine Ahnung wo. Alles voller als voll. Alles war alt, dreckig und wirklich traurig, wenn man bedenkt dass wir in Deutschland leben. Wäre toll, wenn da mal was erneuert werden würde.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Pia Soltendieck,DE,,
Datum der Erfahrung: 03. September 2023,Verspätung ohne Ende!,"Ich bin derzeit bei der Hälfte der Fahrt und habe schon 30 Minuten Verspätung. Anschlusszug schon sicher verpasst. Somit muss ich 1 Stunde auf den nächsten Anschlusszug warten. Als Grund wird angegeben, dass wir Abstand zu einem Zug vor uns halten mussten. Kann nicht mehr als 1 Stern geben.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Danski,AT,,
Datum der Erfahrung: 29. August 2023,Kein Tag ohne Verspätung,"Mein Sohn fährt jetzt genau seit einer Woche zur Ausbildung im Nahverkehr und in dieser einen Woche gab es KEINEN Tag, wo der Zug KEINE Verspätung hatte. Und heute morgen ist der Zug sogar ganz ausgefallen, so dass er auch noch zu spät zur Arbeit kam. Wenn man sich auf die Deutsche Bahn verlässt, ist man wirklich verlassen !!!",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Heidi Lehsig,DE,,
Datum der Erfahrung: 14. August 2023,Jeder einzelne ICE ist verspätet,"Jeder einzelne ICE ist verspätet. Immer. Von Köln nach München zu reisen ist unmöglich, weil dann plötzlich immer irgendwas nicht stimmt und sich die Fahrt dann immens verzögert. Einmal wegen mangelndem Personal, einmal wegen Weichenstörung, Stellenwerkstörung, Verspätung eines vorausfahrenden Zuges... Die vermiesen einem echt alles. Ich wollte gerade in den Urlaub fahren... Danke deutsche Bahn. Für nichts!",1 Bewertung,Bewertet mit 1 von 5 Sternen,YMI .,DE,,
Datum der Erfahrung: 13. August 2023,Saftladen hoch drei,"Wir sind mit dem 49 Euro Ticket von Ulm nach Dresden und zurück bzw. in den neuen Bundesländern mit der Bahn und diversen regionalen Anbietern unterwegs gewesen. Während in den neuen Bundesländern ein super ausgebautes Verkehrsnetz existiert welches außer von Rentnern und ein paar Touristen kaum genutzt wird sah die Lage auf den Kernnetzen der Bahn genau anders herum aus. Wir durften das volle Programm genießen von ausgefallenen Zügen, verspäteten Zügen mit verpasstem Anschluss und überfüllten Zügen mit mehreren Stunden stehen. So ein Saftladen ! Ich kann das schlechte Image der Bahn voll nachvollziehen und auch alle die lieber mit anderen Verkehrsmitteln unterwegs sind. Da klappt erschreckend wenig und mir tun die leid welche auf die Bahn angewiesen sind. Für mich ist zumindest für die nächte Zeit Schluss mit dieser Schande für Deutschland.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Matthias Vintar,DE,,
