date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 23. November 2023,Unterirdisch. Minus 5 Punkte wäre eine angemessene…,Minus 5 Punkte wäre eine angemessene Bewertung. Jede Bananenrepublik auf dieser Welt hat ein besseres Bahnsystem. Leider gibt es in der deutschen Sprache keine salonfähige Bezeichnung für dieses unterirdische Unternehmen. Weselski sollte so lange streiken bis der marode Laden komplett pleite ist. Dann eine Neugründung. Anders wird das nix mehr.,21 Bewertungen,Bewertet mit 1 von 5 Sternen,Andreas,DE,,
Datum der Erfahrung: 23. November 2023,Bodenlose Frechheit,"Bodenlose Frechheit. Unpünktlich, unfreundlich, einfach shit deutsche Bahn",16 Bewertungen,Bewertet mit 1 von 5 Sternen,M. N,DE,,
Datum der Erfahrung: 21. November 2023,Service Hotline internationaler Service,"Von Ausfällen und Verspätung mal abgesehen. Die Service Hotline ist einfach nur SCHRECKLICH. Keiner weiß was er tut, ewig lange Wartezeiten, kaum einer kann deutsch und das allerbeste - Unfreundlich bis zum geht nicht mehr. Also die Mitarbeiterin bei der Hotline für internationale Reisen hat mich nicht verstanden und war sowas von unverschämt- solche Leute gehören gefeuert-bzw. nicht ans Telefon um mit  Menschen zur reden!",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Alessia,IT,,
Datum der Erfahrung: 21. November 2023,Lieber Auto statt Tobsuchtsanfälle,"Wenn es möglich wäre, würde ich 0 Sterne geben. Service unter aller S*au, Mitarbeiter die kein deutsch können, absolut unfreundlich und frech antworten, von Hilfe keine Spur. - Ich kann euch nur davon abraten. Wucher Preise und ständige Ausfälle.. ihr macht das deutsche Image kaputt.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Alessia,IT,,
Datum der Erfahrung: 20. November 2023,Verkehrswende? Lachhaft,Die Durchsagen mit dem Notarzt kann man sich sparen. Das sind jedesmal die gleichen Phrasen und glaubt keiner mehr.Dieses Unternehmen hat komplett versagt und geht Millionen Menschen jeden Tag auf die Nerven. Aus Kulanz sollte man die Fahrkartenkontrollen einstellen. Absolut unverschämt noch zu kontrollieren nachdem man stundenlang damit fahren musste. Wer einmal in Japan gefahren ist weiß was Qualität und Pünktlichkeit ist.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Max,AT,,
Datum der Erfahrung: 20. November 2023,Ich bin sehr zufrieden,Ich bin sehr zufrieden. Das Personal ist sehr freundlich. Wir waren pünktlich und die App funktioniert hervorragend. Gerne wieder!,2 Bewertungen,Bewertet mit 5 von 5 Sternen,Imme,DE,,
Datum der Erfahrung: 20. November 2023,Ich bin aus privaten Gründen ein paar…,"Ich bin aus privaten Gründen ein paar Monate auf die Bahn angewiesen. Und was man da durchmachen und erleben muss ist wirklich das allerletzte! Es vergeht wirklich KEIN Tag an dem einfach mal alles normal abläuft. JEDEN Tag Verspätungen und/oder Ausfälle. Habe schon mehrere Hundert Euro für Taxis ausgegeben, damit ich überhaupt heimkomme abends nach der Arbeit. Eine Schande dieses Unternehmen!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Marci “Psycholein” Bond,DE,,
Datum der Erfahrung: 20. November 2023,Ich musste 4 Tage mit der Bahn,"Ich musste 4 Tage mit der Bahn zur Arbeit fahren und muss sagen das reicht mir für die nächsten 10 Jahre. Man hört nur Zug kommt 10 ,15 ,20 Minuten zu spät oder zur Abwechslung kommt auch mal  fällt aus weil ein Mitarbeiter krank ist .Es ist schon eine Leistung ein gut funktionierendes Unternehmen nach dem man mal die Uhr stellen konnte so herunter zu Wirtschaften .Aber es ist ja auch kein Wunder wenn man in unzähligen Nebenprojekten die Finger im Spiel hat und sein Kerngeschäft völlig außer Kontrolle geraten hat lassen",1 Bewertung,Bewertet mit 1 von 5 Sternen,Roland,DE,,
Datum der Erfahrung: 20. November 2023,Ich bewirb mich bei der DB als…Restaurantleiter,"Ich bewirb mich bei der DB als Resraurantleiter im Zugverkehr , nach einem Erstkontakt bekam ich einige Informationen über die Bezahlung usw…. 2470 € Brutto plus Trinkgeld natürlich 😂😂 lächerlich ! Dann wurde ich zu einem nächsten Vorstellungsgespräch eingeladen wo ein Recruting Team mich in einer Form von Arroganz befragte , dann kam die Frage was Ich machen würde wenn ich eine Kollegin beim falsch bonieren beobachten würde , wie ich reagieren würde ?? Ich antwortete das ich sie darauf aufmerksam machen würde und ihren Fehler korrigieren würde da meldete sich ein Mann und sagte das wr jetzt aber dazwischen grätschen müsse…… Und das sei Betrug und ich müsste sofort das einem Vorgesetzten Melden , aber die Frage war falsch bonieren und nicht das meine Kollegin nix bomiert und trotzdem Ware raus gibt ! Ich dachte das gibts doch gar nicht als nächstes wurden meine Englisch Fähigkeiten geprüft , die Dame stellte mir fragen mit einem British English Dialekt das sich die Bäume biegen , auch die Fragen hab ich beantwortet dann wurde sie plötzlich immer schneller und wollte das ich nix verstehe !! Leider war sie bei mir an der falschen Adresse ! Eine andere Dame sagte mir nach dem ich über meine Erfahrungen in der Gastronomie gesprochen habe das ich doch den ganzen ICE mit 900 Personen allein bedienen könnte wenn ich doch gut bin …. Häääää????? Heute bekomm ich eine absage !!Ganz arg traurig hatte mich echt auf seine Stelle mit Herzblut gefreut !! Naja viel Spaß bei der Suche nach Arbeitskräften …. Namen werde ich nicht nennen . Aber an den CEO mal hinterfragen warum ihr soviel offene Stellen habt .",1 Bewertung,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 20. November 2023,Die Bahn als Konzern ist absoluter…,"Die Bahn als Konzern ist absoluter Dreck. Jedes Mal Verspätung, warum löst sich dieser Verein nicht einfach auf?? Dann wird jedem die Entscheidung abgenommen aufs Auto umzusteigen.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,G28611,DE,,
Datum der Erfahrung: 20. November 2023,Im Regionalverkehr gefahren und wegen…,"Im Regionalverkehr gefahren und wegen einer Person, die ärztlich versorgt werden musste, ist der Zug nicht mehr bis Endstation gefahren.Begründung war ""zu viel Verspätung"".Habe Anschluss nicht bekommen und musste die Nacht am Bahnhof verbringen. Vielen Dank auch.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Wolfstatze,DE,,
Datum der Erfahrung: 19. November 2023,Wir sind nach Berlin mit dem ICE…,"Wir sind nach Berlin mit dem ICE gefahren war gut ..zurück eine Katastrophe ..Verspätung Anschlusszug in Essen..Duisburg  laut Internet verpasst. Also Weiterfahrt nach Düsseldorf ..kurz vor Düsseldorf lag  ein Güterzug wegen technischer Probleme fest Warten bis das o.k kam , dass der ICE wieder zurück nach Duisburg fahren kann . Im Zug Mädels die nach Freiburg mussten und eine die nach München musste. Keine Chance heute noch ihr Ziel zu erreichen um weiter zu kommen .Ich  habe selbst eine Tochter und wenn ich bedenke sie sitzt mit 18 Jahren in Duisburg  fest 😡😡. Die Mitarbeiter waren alle nett und tun mir leid ..Aber die ganz oben in der Geschäftsleitung.Vorstand sind  nicht fähig das Problem was schon Jahre besteht zu beheben . Da sollen Autofahrer auf Bahn umsteigen ?? Never",1 Bewertung,Bewertet mit 1 von 5 Sternen,Heike Maier,DE,,
Datum der Erfahrung: 19. November 2023,Schlechter geht es ja nicht mehr!!!,"Schlechter geht es ja nicht mehr!!!! Drei Tage mit der Bahn unterwegs: nicht einmal pünktlich! Von Paderborn nach Düsseldorf 5(!) Stunden anstelle 2:20! Von Düsseldorf nach Frankfurt: reihenweise Ausfälle! Stehe seit 2h am Bahnhof! Nein: kein Streik, kein Schnee, kein Blitzeis!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Andre Airbusfahrer,DE,,
Datum der Erfahrung: 19. November 2023,Man zieht uns Kunden hier das Geld aus…,"Man zieht uns Kunden hier das Geld aus der Tasche und nach jeder Reise braucht man erstmal 5 Therapiestunden um den Stress aufzuarbeiten. Ich weiß auch gar nicht wo das ganze Geld hinfließt aber in Gleise und Züge sicher nicht. 'Zug Verspätung durch vorrausfahrenden Zug'..ja ok! Seh ich ein. 5 Minuten später 'Erneute Verspätung da der Schaffner noch nicht im Zug angekommen ist'...wie plant ihr eigentlich?Hier wird ausgenutzt, dass viele keine Wahl haben und Zug fahren müssen. Ich denke wenn keine4 darauf angewiesen wäre, wären die Bahnen leer. Kackverein. Ein Glück 93% 1 Sterne Bewertungen. Eigentlich gäbe es 0 wenn es möglich wäre.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lara May,DE,,
Datum der Erfahrung: 19. November 2023,Lächerlich. Enttäuschend.,"Ihr wollt mehr und mehr Geld.ihr bekommt den Hals nicht voll. Aber ihr seid meiner Meinung Schweine.ich fahre Freitags 400km und Sonntags 400km zurück, muss zwischen 4-5 Stunden früher losfahren, damit ich pünktlich komme, weil ihr immer Ausfälle und Verspätungen habt. Erbärmlich",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Andrei K.,DE,,
Datum der Erfahrung: 18. November 2023,1 Punkt weil man 0 Punkte nicht geben…,"1 Punkt weil man 0 Punkte nicht geben kann. Das letzte Unternehmen das man nutzen sollte. Fahrt München - Berlin: geplante Ankunft 00:05, tatsächliche Ankunft 6:20 (Fahrzeit 10 Stunden!!!!!). Und das ganze für 130 Euro.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Anna,DE,,
Datum der Erfahrung: 17. November 2023,Immer wieder schlecht.,"Ich kann es einfach nicht glauben und kann nicht fassen, dass wir in Deutschland so eine schlechte Bahn haben. Einfach nur gruselig. Zum Glück bin ich nicht auf öffentliche Verkehrsmittel angewiesen. So selten, wie ich Zug fahre, werde ich dadurch nur noch mehr daran bestätigt, dass ich bei meinem Auto bleiben soll. Die Leute, die vor allem beruflich auf die DB angewiesen sind, tun mir sehr leid.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Jana,DE,,
Datum der Erfahrung: 17. November 2023,Ein Stern ist zu viel,,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 16. November 2023,"Enttäuschung, Enttäuschung und Enttäuschung","Immer wieder enttäuschend, Streik, zug ausgefallen, okay kein Problem, ich habe eine Alternativ bekommen die 2 Stunden später fahren sollte, gewartet und gewartet, nach 2 Stunden ist wieder ausgefallen. Alternativ? Ja warten Sie bis Streik vorbei ist, danke! Wenn minus Stern möglich wäre....",1 Bewertung,Bewertet mit 1 von 5 Sternen,Kiez Kitchen,DE,,
Datum der Erfahrung: 14. November 2023,Von Köln nach Brüssel,"Von Köln nach Brüssel , geplante Abfahrt 8.50, offizielle Ankunft 11.35, tatsächliche Ankunft 18.15 Brüssel midi . Ich glaube es ist Weltrekord 9 Stunde 30 für 250 Kilometer , so eine Leistung schafft nur die deutsche Bahn 🤮🤮🤮🤮🤮",2 Bewertungen,Bewertet mit 1 von 5 Sternen,thierry brabant,DE,,
Datum der Erfahrung: 15. November 2023,Unverschämtheit,"Ich halte es für eine Unverschämtheit, dass die Deutsche Bahn die Tickets, die man heute aufgrund des GdL-Warnstreiks am 15. und 16.11. stornieren musste, nur in Form von Gutscheinen zurückerstattet und nicht als Rücküberweisung. Was kann ich für den Warnstreik? Und wer hat schon Lust, einen Gutschein bei einem derart unzuverlässigen Unternehmen einzulösen. Mit ""Fahrgastrechten"" hat das nichts zu tun. Das nächste Mal geht wieder etwas schief, jedes Mall muss man zehn Euro Bearbeitungsgebühr zahlen, am Ende gewinnt die DB. Deutschland und faire Massenmobilität - es ist alles unsäglich.",24 Bewertungen,Bewertet mit 1 von 5 Sternen,Ingo Arend,DE,,
Datum der Erfahrung: 14. November 2023,Katastrophe,Katastrophe! Eine Frechheit wie sich die Deutsche Bahn auf Kosten der Bevölkerung benimmt! Ich habe kein Verständnis mehr für irgendwas!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Nico A.,DE,,
Datum der Erfahrung: 14. November 2023,Zugausfälle,Immer wieder Zugausfälle Kaiserslautern - Pirmasens und auf der Lautertalbahn. Nur noch Katastrophe. Sterne minus fünf,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Bernhard Opp,DE,,
Datum der Erfahrung: 09. November 2023,Nichts funktioniert mehr,"Nichts funktioniert mehr. Züge ständig verspätet ,Personal oft unfreundlich, da wahrscheinlich überfordert mit den Beschwerden derPassagiere. Für ältere Menschen ist es kaum möglich, noch mit der Bahn zu reisen, da das Umsteigen mit Verspätung und ausgefallenen Zügen für Verwirrung sorgt.  Das Update der DB App war auch unnötig, da es jetzt unübersichtlich ist",1 Bewertung,Bewertet mit 1 von 5 Sternen,C.Buckwitz,DE,,
Datum der Erfahrung: 14. November 2023,Bodenlos dieses Unternehmen,,1 Bewertung,Bewertet mit 1 von 5 Sternen,Philipp Kriechel,DE,,
Datum der Erfahrung: 14. November 2023,Alles läuft schief bei der Deutschen…,"Alles läuft schief bei der Deutschen Bahn.  Eine Schande für Deutschland. Kaputte Züge,  Schienen,  überteuert. Nie pünktlich...nur noch Ausfälle Stundenlange Wartezeiten auf Ersatztbusse. Grauenvoll! Es wird verlangt dass man auf die öffentliche umsteigen. Aber es funktioniert gar nichts. Nie wieder Deutsche Bahn! Die Mitarbeiter sind nur am streiken,  kriegen nie genug ! Schande!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Johann Bekecs,DE,,
Datum der Erfahrung: 14. November 2023,Kein seriös Unternehmen,"Kein seriös Unternehmen, nur Verspätungen und weiter Verspätungen, fahr kostet viel Geld für nichts, sehr sehr sehr schlechte Erfahrungen mit db.",1 Bewertung,Bewertet mit 1 von 5 Sternen,haddad fadhel,DE,,
Datum der Erfahrung: 24. September 2023,Alles schon erlebt,"Alles schon erlebt, egal ob bei zweistelligen Minusgraden im Nirgendwo abgeladen, obwohl wissend, dass kein Anschluss besteht und dann mit dem ""Recht des Stärkeren"" alte Menschen und Kinder ohne Schutz in der Pampa stehen lassend immer neue Leute über die selbe Verbindung abladend, bishin zu riesigen Verspätungen und der Verweigerung einer Rückerstattung, weil der Betrag zu gring ist, obwoh die DB diesen extra selbst so gewählt hat, dass er zu gering ist, Zugverbindungen die schon Tage vor der Abfahrt ganztägig als Überfüllt gekennzeichnet sind und pünktlichen Abfahrten, bei denen bereits zum Zeitpunkt der Abfahrt eine Nachricht eingeht, dass der Zug nicht pünktlich sein wird, auf mehreren Teilstrecken hintereinander.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Mario,DE,,
Datum der Erfahrung: 13. November 2023,Dieses Unternehmen ist überhaupt nicht…,"Dieses Unternehmen ist überhaupt nicht seriös. Ich hatte eine perfekte Reise gebucht. Heute habe ich eine Nachricht erhalten, in der ich meine Reise storniere. Ich habe einen Anschlussflug zum Flughafen Köln und muss nun sehr teure Taxis buchen, um an mein Ziel zu gelangen. Ich möchte keine Rückerstattung, aber diese Firma wird die Konsequenzen tragen. wirklich beschämend",1 Bewertung,Bewertet mit 1 von 5 Sternen,GIUSEPPE CAROLLO,DE,,
Datum der Erfahrung: 09. November 2023,Veraltete Entschädigungsprozesse – Erwartungen nicht erfüllt,"Als Reisender aus der Schweiz bin ich normalerweise einen hohen Standard im Bahnverkehr gewohnt. Daher war meine Enttäuschung groß, als bei meiner Fahrt mit der Deutschen Bahn in der gebuchten 1. Klasse kein entsprechender Wagen verfügbar war. Die Situation verschlimmerte sich, als ich erfuhr, dass für die Entschädigungsanforderung ein analoges Verfahren erforderlich ist, da ich mein Ticket nicht über die App gekauft hatte. Dies bedeutete das Ausfüllen eines Formulars und den Versand per Post, was in der heutigen digitalen Welt unnötig umständlich erscheint. Für ein Unternehmen, das sich im internationalen Wettbewerb behaupten möchte, ist es unerlässlich, moderne und kundenfreundliche Prozesse anzubieten. Ich hoffe, die Deutsche Bahn nimmt sich dieses Feedback zu Herzen und modernisiert ihre Dienstleistungen, um auch Reisenden aus Ländern mit fortschrittlichem Bahnverkehr gerecht zu werden.",1 Bewertung,Bewertet mit 1 von 5 Sternen,KB,CH,,
Datum der Erfahrung: 12. November 2023,Immer zu spät dann ist Zug ausgefallen…,Immer zu spät dann ist Zug ausgefallen und dann heißt es immer 50 min Verspätung und dann kam er nicht mehr . Also in pünktlich seit ihr echt schlecht ändert es in Zukunft,1 Bewertung,Bewertet mit 1 von 5 Sternen,Lisa-Marie Pöttker,DE,,
Datum der Erfahrung: 12. November 2023,Pünktlich auf die Minute,Pünktlich auf die Minute trotz 2x umsteigen. Das war super. Berlin - Nieder Olm.Bin entspannt zu Hause angekommen.Nettes Personal im Zug.,2 Bewertungen,Bewertet mit 5 von 5 Sternen,Yvonne,DE,,
Datum der Erfahrung: 12. November 2023,Warum ein Punkt,"Warum ein Punkt? Weil 0 Punkte nicht möglich waren. Das letzte Unternehmen das man nutzen sollte. Unzuverlässig, teuer und Null kundenfreundlich. Selbst die DDR Staatsbahn war 100% besser!",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Robert Germann,DE,,
Datum der Erfahrung: 12. November 2023,Würde gerne gar keinen Stern geben,"Würde gerne gar keinen Stern geben, wenn möglich. Kurz und knackig: einmal und nie wieder.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Christopher,DE,,
Datum der Erfahrung: 11. November 2023,Das organisieren von schienen…,Das organisieren von schienen Ersatzverkehr ist eine Kunst für sie h,1 Bewertung,Bewertet mit 1 von 5 Sternen,Nocks,DE,,
Datum der Erfahrung: 11. November 2023,Wie immer - teuer und unzuverlässig,"Wie immer - die Bahn ist konstant verspätet, was massiv in die Planbarkeit von Reisen l, aber auch direkt den Geldbeutel angreift.Situation: - Landung in Frankfurt am Flughafen, ich prüfe die Abfahrtszeiten von Flixbus und dem ICE und entscheide mich für die mehr als dreimal so teure Fahrt mit dem ICE um Wartezeiten zu vermeiden und früher zu Hause anzukommenErgebnis: Der ICE ist verspätet, ich zahle den dreifachen Preis und komme eine Stunde später als mit dem günstigeren Flixbus an.Wenn ich könnte, würde ich die Bahn garnicht mehr nutzen.",9 Bewertungen,Bewertet mit 1 von 5 Sternen,Daniel,DE,,
Datum der Erfahrung: 10. November 2023,Immer verspät,"Immer verspät, 6:16 RE72 zug von buchloe... liebe mit auto zu arbeit.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,rasel bit,DE,,
Datum der Erfahrung: 09. November 2023,Betrügt die Bahn ihre Kunden?,"versucht die Bahn mich zu betrügen?am 18.10.2023 wurde meine Zugverbindung aufgehoben. Nach einigen E-Mails hin und her, antwortet mir keiner mehr und der Fahrpreis ist bis heute nicht erstattet worden. WARUM???",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Thorsten Luber,DE,,
Datum der Erfahrung: 08. November 2023,Dreckkkkkk,Dreckkkkkk! Verspätungen jeden Tag + Zugausfälle. F*ckt euch ins Knie,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Bilo,DE,,
Datum der Erfahrung: 08. November 2023,Pünktlichkeit existiert bei der…,Pünktlichkeit existiert bei der Deutschen Bshn nicht . Pro Minute Verspätung einen Euro des Fahrpreises abziehen !!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Patrick Dombrowski,DE,,
Datum der Erfahrung: 04. November 2023,Der Fisch stinkt meist vom Kopf!,"Nach langer Zeit mal wieder S-Bahn und Regional Express gefahren! Pünktlich zum Arzt, Fahrrad oder dann lauft besser!!! 3 Bahnen vorher gefahren und 2 Stunden zu spät gekommen! Was ist nur bei Euch los? Stinkt der Fisch vom Kopf? Die Mitarbeiter bemühen sich, aber Ticket ziehen ohne Internet und Handy fast unmöglich!! Alte Leute kommen damit nicht mehr zurecht! Alles alter Krempel bei Logistik und Sachbestaenden, Gleise und Bahnen aus dem letzten Krieg??......, komme mir vor, wie in den 60/70ern, aber Tickets einfacher kaufen.....No Go! Automaten viel zu kompliziert! Sorry, in wesentlich ärmeren Ländern funktioniert es viel besser! Und Pünktlichkeit, Sauberkeit...wie kann man dies wieder lernen? Warum redet die Bahn hü, der RMV hot, danach ein ewiges hotte hü? Einigt Euch selbst erst mal, bevor ihr auf Kunden losgeht! Kundenservice,......da müsste es jedes Mal noch Geld zurück geben!",8 Bewertungen,Bewertet mit 1 von 5 Sternen,JB C,DE,,
Datum der Erfahrung: 07. November 2023,Worte können den Hass nicht ausdrücken…,Worte können den Hass nicht ausdrücken den ich empfinde,8 Bewertungen,Bewertet mit 1 von 5 Sternen,Martin Scheib,DE,,
Datum der Erfahrung: 31. Oktober 2023,vorsicht beim kauf einer fahrkarte auf bahn.de und zahlung durch mastercard,"die zahlung fuer den kauf einer fahrkarte auf bahn.de wurde ueber mastercard und sms-code erfolgreich abgeschlossen, daraufhin jedoch kein ticket ausgestellt mit der nachricht mein browser sei ""nicht sicher"". die zahlung wurde nicht automatisch storniert, bahn antwortete auf meine diesbezuegliche anfrage nicht. die rueckerstattung erfolgte dann nur zwangsweise per chargeback.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Nemo,TH,,
Datum der Erfahrung: 07. November 2023,Der Zug fährt einfach eher ab als auf…,Der Zug fährt einfach eher ab als auf dem Plan steht. Deshalb habe ich meinen Zug verpasst. Der Fahrer sollte sich mal an die vorgegebene Zeit halten! 🙄,1 Bewertung,Bewertet mit 1 von 5 Sternen,Lisa Greiner-Schwed,DE,,
Datum der Erfahrung: 06. November 2023,Sehr schlecht!!,"Sehr schlecht!!! Unzuverlässig. Hohe Preise, kein Service. Es ist nicht mal ein Stern wert.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Katze Nicolaus,DE,,
Datum der Erfahrung: 06. November 2023,Schrecklich.....,,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Frezo Fn,DE,,
Datum der Erfahrung: 06. November 2023,Man könnte bei den DB Bus Steckdosen…,Man könnte bei den DB Bus Steckdosen Hinzufügen das man wenigsten die Möglichkeit hat sein Mobiltelefon aufzuladenDenn man ist heutzutage auf das Telefon angewiesen Und wenn dies leer ist hat man keine Möglichkeit jemand zu erreichen,1 Bewertung,Bewertet mit 1 von 5 Sternen,Flo.B,DE,,
Datum der Erfahrung: 03. November 2023,PFUI!!,"Wann wird der Chef von diesem Verein gefeuert, für die Katastrophe???",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Slawomir Boss,DE,,
Datum der Erfahrung: 05. November 2023,Schlechter geht es nicht,"Schlechter geht es nicht! Oder mit anderen Worten, selbst wenn man sich Mühe gibt es schlechter zu machen ist es kaum möglich!Stehen in Essen und ein ICE nach dem anderen Richtung München fällt aus!SCHÄMT EUCH!!!!! Eine Schande für Deutschland!",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Daniel Purkl,DE,,
Datum der Erfahrung: 26. Oktober 2023,Immer zu spät,,1 Bewertung,Bewertet mit 1 von 5 Sternen,Consumer,CH,,
Datum der Erfahrung: 04. November 2023,Dieser Zustand ist nich mehr zu…,"Dieser Zustand ist nich mehr zu ertragen. Es kann doch nicht normal sein, dass man extra 1 Zug früher nimmt weil man die Zuverlässigkeit kennt. Wenn es gehen würde, würde ich gar keinen Stern geben. Mal an andere Bahn Konzernze wenden. Warum schafft es jedes andere Land??? Und dann immer die selben ausreden und „Gründe“. Frechheit.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Alexander,DE,,
Datum der Erfahrung: 04. November 2023,Krass wie viel Dummheit hinter den zwei…,Krass wie viel Dummheit hinter den zwei Buchstaben DB steht.,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Nikola Stekic,DE,,
Datum der Erfahrung: 04. November 2023,DB nie weder,"Erste Verspätung mit 30 dann 35, 40, 50 Minuten angegeben. Unterwegs nochmal verspätet. Dann, halbe Stunde vor Zielort wurde der Zug geleert, weil man jetzt irgendwie doch zu spät war, um weiterzufahren. Der ganze Zug sollte dann auf den bereits folgenden umsteigen, der, natürlich, heute mit einem Wagen weniger unterwegs war. Für den IC, den ich jetzt nehmen kann, darf ich natürlich extra zahlen, weil nicht im DE-Ticket enthalten.Für eine Strecke, für die ich mit dem Auto von Haustür zu Haustür selbst bei Stau maximal 1,5 Stunden, normal aber eine Stunde brauche, bin ich dank der DB heute mindestens 3,5 Stunden unterwegs gewesen und bin durchgefroren.So geht Mobilitätswende, Deutschland!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Patrick Neumaier,DE,,
Datum der Erfahrung: 04. November 2023,Servicewüste Deutsche Bahn,"Servicewüste Deutsche Bahn! Katastrophal! Zugausfälle, Verspätungen(emens nicht nur 10 Min.), keine Auskunft/keine Info, verschmutze Züge... Es ist ein Himmelsfahrtskommando mit dieser Institution zu fahren! Es war unmöglich von Frankfurt Flughafen (Ankunft: 20:05 Uhr) nach Würzburg zu kommen. Warum ist es in anderen europäischen Ländern (auch im südlichen Europa!!!) möglich die Züge zu benutzten und dies auch noch kostengünstiger?! Die Bahn-App wird auch nicht auf den neusten Stand gehalten!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lorenz Appel,DE,,
Datum der Erfahrung: 03. November 2023,Man kriegt depressionen,,1 Bewertung,Bewertet mit 1 von 5 Sternen,Selina Brenn,DE,,
Datum der Erfahrung: 03. November 2023,Ihr seid daunernd  in·kom·pe·tent.,Ihr seid dauernd  in·kom·pe·tent.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Sven Bock,DE,,
Datum der Erfahrung: 02. November 2023,Abzocker bei der DB,Abzocker bei der DB. Schreiben verspätet zurück und meinen dann die Frist zur Kündigung sei abgelaufen. Verstaatlichen und raus aus der privaten Wirtschaft,2 Bewertungen,Bewertet mit 1 von 5 Sternen,daniel storch,DE,,
Datum der Erfahrung: 02. November 2023,Es geht jedesmal etwas schief,Es geht jedesmal etwas schief.   Die Fernzüge.  ICE. Müssen immer wieder außerplanmäßig halten weil Gleise belegt sind etc.   Weil die Bahn es nicht Mal auf die Kette bekommt besonders die Fernverkehrs Züge am laufen zu halten.    Da werden regionale Züge auf die gleise vorgezogen und so weiter und so weiterMangelhafte Bewertung von meiner Seite aus.   Eher noch ungenügendKriegt dieses Problem endlich in den Griff,8 Bewertungen,Bewertet mit 1 von 5 Sternen,Jens,DE,,
Datum der Erfahrung: 24. August 2023,Im Unwetter gestrandet,"Bin am 25.08.23 bei der Reise mit der Deutschen Bahn aufgrund eines Unwetters in Lindau gestrandet. Für Bäume auf den Gleisen kann die Bahn ja nix. Anfangs etwas schwierig an Informationen zu kommen. Dabei blieb das Personal, dass genauso wenig Infos bekam, immer freundlich. Dann Ausdruck eines Hotelgutscheins.Die spätere Rückerstattung hat nach 2 Monaten einwandfrei geklappt.",1 Bewertung,Bewertet mit 5 von 5 Sternen,Melanie,DE,,
Datum der Erfahrung: 01. November 2023,Nichtmal das WLAN der DB erreicht das…,Nichtmal das WLAN der DB erreicht das Endgerät pünktlich.,1 Bewertung,Bewertet mit 1 von 5 Sternen,B,DE,,
